backers_count,blurb,category,pledged,usd_pledged,usd_goal,currency,name,SuccessfulBool
3,"Hey there backers, Im currently finishing up my latest EDM single and i need your help to get things ""GOING""",Plays,21.0,20.12510136,1437.5072400000001,CAD,"DNG's Journey to release a successful single ""GOING""",0
0,I am a struggling Berlin techno DJ and producer and need funding for monitors and a soundcard to produce 3 EP's for 3 different labels!,Plays,0.0,0.0,648.809976,EUR,Berlin music project (Canceled),0
3,We are making a music video!!,Plays,40.0,40.0,1000.0,USD,Lovers & Poets video shoot! (Canceled),0
1,It's been 2 years since I started producing music. I need your help to release my music so others can enjoy it. Both EPs have 3 tracks.,Plays,20.0,20.0,1000.0,USD,"Finish, Master and Release 2 EP's (Canceled)",0
0,Help us make a new album and get some very nice rewards!,Plays,0.0,0.0,3000.0,USD,David Liebe Hart - New album! (Canceled),0
0,"An Electro-House, Glitch-Hop, and Dubstep Album created and mastered by the E.T.",Plays,0.0,0.0,50.0,USD,Infinite | EDM Album (Canceled),0
1,MegaSoundFestival : The best annual music festival!,Plays,39.0,39.0,100000.0,USD,MegaSoundFestival (Canceled),0
74,We are making a new album of all new songs at The Bombshelter in Nashville and need your help!  This time we are pressing it to vinyl!,Plays,5087.0,5087.0,5000.0,USD,PAT REEDY & THE LONGTIME GONERS 2015 ALBUM!,1
72,"I am recording my next album and, with your help in raising $3000, I will get the CD in your hands by summer!",Plays,3007.56,3007.56,3000.0,USD,"Gina Holsopple is recording her 8th album, ""RED""",1
73,"For the last two years I have been pouring my heart and soul into this project. It is a story of love, loss and finding redemption.",Plays,4410.0,4410.0,3000.0,USD,My Wings Won't Fit - The Album (RE-LAUNCH),1
34,"With 90 minutes of original music & only a 5 track EP to show for it, Costello needs to record a new CD!  With your help, it can happen",Plays,2041.0,2041.0,2000.0,USD,"The Making of Costello's Full Length CD:  ""Songs About Her""",1
32,This is it folks.  Our debut album.  2 years of hard work.  Help get us over the hump! We appreciate it!,Plays,2524.0,2524.0,2500.0,USD,Long Way Home - Debut Album,1
64,"I NEED YOU 2 help make my ""One Foot In Front Of The Other"" music video & 30 City Radio Tour promoting my new album ""Heartstrings"" rock!",Plays,6010.0,6010.0,5000.0,USD,Kelly McGrath Music Video and 30 City Radio Tour!,1
72,"After almost 3 years in Nashville, I have been given the opportunity to record my dream EP album at my dream studio!",Plays,9112.0,9112.0,8000.0,USD,Angela Dodson records first album at Cash Cabin Studios!,1
125,"KL&I is ready to record an album! Be a part of making an album about love, heartache, struggle, and moving forward (with hope).",Plays,6565.0,6565.0,6000.0,USD,March: Katie Leigh & the Infantry's first full length album!,1
112,"Christie is putting together her new EP, and wants you to be a part of it!",Plays,5056.0,5056.0,5000.0,USD,"Christie Belanger's new EP ""After""!",1
113,"We need your help NOW!
Help pay for the new Spirit Family Reunion van",Plays,5025.0,5025.0,5000.0,USD,Spirit Family Reunion Needs a Van!,1
132,Gearing up to record my debut album and I need the help of fabulous people like yourself.,Plays,11285.0,11285.0,6000.0,USD,Jenny Weaver - Debut Album,1
18,"I'm putting the final touches on my debut EP, Providence. It's a mad dash to the finish line and that's where YOU come in!",Plays,1095.0,1095.0,1000.0,USD,"Help Tracee Perrin Release her Debut EP, Providence!",1
60,"Austin bluegrass band the Lost Pines is recording a new album with Grammy Award winning producer Lloyd Maines
",Plays,8205.0,8205.0,8000.0,USD,New Lost Pines Album Produced By Lloyd Maines,1
105,"""Extremists for Peace"" A music video by & for Veterans For Peace. People who work for peace should not be labeled as extremists.",Plays,6931.0,6931.0,6500.0,USD,“Extremists for Peace” Music Video Project,1
26,"""Holding On"" is the titled single by Ryan Layden.  The music video depicts the journey a young boy will take to find his lost friend.",Plays,1060.5,1060.5,1000.0,USD,"Two Children Unite 15 Yrs later to a ballad ""Holding On""",1
174,"Whiskey Sunday is getting ready to record their first full length album, and we need your help! Be part of the project!",Plays,8423.0,8423.0,7000.0,USD,Whiskey Sunday is recording their Debut Album!,1
246,"Nashville based, Americana singer, bandleader & songwriter-- I’m so excited to record my new collection of story songs.  Will you help?",Plays,22324.0,22324.0,20000.0,USD,KICKSTART NORA JANE'S New Studio Album,1
24,"""The Ham Country Revival""  is a Bellingham country music festival that will take place in downtown Bellingham bars/music venues.",Plays,500.0,500.0,500.0,USD,the Ham Country Revival (Bellingham Country Music Festival),1
45,Young Pickers is a bluegrass band of 20 kids aged 6-16 who want to record their first album. Help us get into the studio!,Plays,3806.0,3806.0,3800.0,USD,Young Pickers Studio Debut!,1
108,We are ready to record and produce our new full length album!  The new songs are awesome and we can't wait to get into the studio!,Plays,7175.0,7175.0,5000.0,USD,Tiny Television - New Full Length Album!,1
36,"WHOA, look out! Be a part of Mike Aiken's new project - CAPTAINS & COWBOYS! New CD, new video - Great REWARDS for YOU!!",Plays,19460.0,19460.0,15000.0,USD,Mike Aiken Records New CD - CAPTAINS & COWBOYS,1
80,Help Monterey Bay indie folk-pop duo The Jinxes return to Gadgetbox Studios to record their second 4-song EP!,Plays,7610.0,7610.0,7250.0,USD,We Create - The Jinxes' sophomore EP,1
29,"After only a few shows and an overwhelming amount of support in South Florida, we're confident in this band and it's first record.",Plays,679.0,679.0,600.0,USD,Gravel Kings EP 2013,1
35,We are making a new record and we need your help!! We are looking to record a new EP for 2016 with 5 brand new songs.,Plays,4500.0,4500.0,3000.0,USD,MAKING A RECORD W/ THE OTHER WORDS,1
162,"My debut album of original Doric songs and Mandolin based Scottish Tunes is ready, Get involved and back the manufacturing of the CD.",Plays,4000.0,5789.99404,3618.746275,GBP,Original Doric songs and tunes from North East Scotland.,1
380,Ty Herndon is working hard on his first country album in 7 years and needs your help to finish it and get it out to the masses!!,Plays,54646.87,54646.87,25000.0,USD,TY HERNDON'S 1st COUNTRY ALBUM IN 7 YEARS!!!,1
48,"Post-Timey is raising money not only for this Album, but for albums to come and recordings for other bands. Please support us!",Plays,3380.0,3380.0,3000.0,USD,The Post-Timey String Band's New Album!,1
14,This is a collaborative effort to contribute to the creation and completion of Left For Dead. A simple push to connect us forever.,Plays,4050.8,4050.8,3500.0,USD,The Making of Input and Broken's 'Left for Dead',1
19,I have a band called Fairweather and album's worth of sweet little folk songs...and I'm trying very hard to record them!,Plays,760.0,760.0,550.0,USD,Jenna Ellefson & The Band Fairweather Full Album!,1
33,We need your help to create the album that has been in the making for over a year now.  Our first self-titled debut album!,Plays,1450.0,1450.0,1200.0,USD,Dogs of War's First Self-Titled Album,1
32,"We are bringing good people together, to share the stories of a man's past four years by releasing his upcoming album, S. MN Dream.",Plays,2525.0,2525.0,2500.0,USD,Seldat and Skytown: The Southern MN Dream Begins,1
123,"We have been writing new material for the past three years.  Been a while in the making, but our third album's gonna be worth the wait.",Plays,9820.0,9820.0,6500.0,USD,"New Full-Length Album. Working title: ""Old Excuses""",1
183,"Well, it's time to make some music! I'm incredibly excited to be making this album. I hope you'll join me in my excitement.",Plays,13000.0,13000.0,10000.0,USD,Courtney Patton - Full Length Album,1
20,"A kickstarter is all that separates us from having Robb's amazing music, FOREVER. Show how much you love and support him, be generous!!",Plays,850.0,850.0,700.0,USD,"Make Robb Esperat's Album Happen!! Seriously, PLEASE!!",1
34,A new collection of songs that will become my 4th solo release on Brave Records.,Plays,2500.0,2500.0,2500.0,USD,Manifesting new music with Keith Hampton!,1
129,"Avery Book is raising money for the Svan Recording Project, a set of recordings and transcriptions of songs from Caucasus Georgia.",Plays,10520.0,10520.0,3000.0,USD,Svan Recording Project,1
29,"Kyle's debut solo album is a mixture of Americana, Country, and Rock. The songs are ready and the guest musicians are plentiful!",Plays,1850.0,1850.0,1800.0,USD,Kyle Chadburn's Solo Debut Album,1
97,Mo Phillips is going back into the studio to bring some super fresh jams to families for a mind blowingly good time.,Plays,5685.0,5685.0,5000.0,USD,A New Family Freakout With Mo Phillips,1
52,We are going into a studio to record our BLUE concert from last year!,Plays,2500.0,2500.0,1500.0,USD,The BLUE Album: Studio Recording,1
140,True stories. Love letters. Songs written like they were ripped straight from a journal. On the honest and emotional side of country.,Plays,10816.0,10816.0,10000.0,USD,Hailey Steele's Debut EP!,1
4,"Please help me record this single that I wrote, called Be Free. I am aiming to  record, mix and master in a professional studio.",Plays,46.0,46.0,1050.0,USD,"""Be Free"" Single Studio Record",0
5,The January Records Project: Independent musicians are challenged to record a DIY EP in one month.  Then we release a compilation.,Plays,120.0,120.0,5270.0,USD,Distribute The Greatest DIY Compilation Album EVER,0
20,"Black & Blue
It's my victories and failures put to melody.",Plays,1883.0,1883.0,8000.0,USD,Black and Blue: A Collection of Spirituals by Tyler Ellison,0
1,I wrote song lyrics after the death of Michael Jackson in tribute to him and Elvis. I cant sing or write music so I need assistance.,Plays,10.0,10.0,2500.0,USD,Tribute song to Elvis Presley and Michael Jackson. Two Kings,0
1,THE THIRD TIME'S THE CHARM AS A STARZ SONG SAID! HELP KEEP US OUT ON THE ROAD.THE SHOWS ARE SLAMMING! THE REVIEWS ARE GREAT! CLIMB ABOARD FRIENDS :),Plays,100.0,100.0,2500.0,USD,Bobby Messano On The Road With The Blues-September 2010,0
21,A new children's album by David Grover teaching children of all ages the meaning of the Jewish holidays and living by them everyday.,Plays,1307.0,1307.0,4000.0,USD,"A Celebration of Miracles, Menorah and Moses",0
0,"This is a debut Country album by Singer/Songwriter, NIck Berry, featuring ten songs that will either make you smile, laugh, or cry.",Plays,0.0,0.0,2000.0,USD,"Nick Berry's Upcoming Album, ""Living My Dream""",0
4,I'm an aspiring Country/Rock musician trying to make it. Done the 9-5 thing and the Army now trying to follow my dream an,Plays,28.0,28.0,1500.0,USD,Young aspiring country artist trying to make his start,0
2,"With the help of all of our fans, this will help to fund the mixing and mastering stage of our debut album.",Plays,40.0,40.0,600.0,USD,Midnight Drive Debut Album,0
7,"Help me finish my 1st EP, Music Lessons for the Soul, a 6-track album all about life.",Plays,385.0,385.0,2000.0,USD,Rachel Burkey's EP - Music Lessons for the Soul,0
5,This project is to record an EP of original worship songs by Dave Gellett and Graeme Campbell,Plays,60.0,99.8067078,1247.5838475,GBP,Hymns from the back room,0
3,Coming Soon... New music from country music artist Ben Garcia will  change the landscape of country music as YOU know it today!,Plays,100.0,100.0,65000.0,USD,Ben Garcia - Country Musics Next Breakout Hispanic Artist,0
0,What America is,Plays,0.0,0.0,1000.0,USD,America is Still Home To Me,0
11,Pledges will go to our first full studio album! We are ready to record / get our songs on the radio! Your donation will help us do it!,Plays,750.0,750.0,5000.0,USD,Too Far Gone's First Full Studio Album Kickstarter!,0
1,"We've finished our first CD in the studio. Asking for help getting it duplicated and covers made, etc.",Plays,15.0,15.0,1500.0,USD,Bluegrass Gospel CD by The Alley Family,0
2,"New music project of inspiration and love with songs from the heart
about life and love lost and found.",Plays,6.0,6.0,10000.0,USD,Inspiration and Love a new music project,0
3,With an actual major label interested in signing Justin he needs your help to get to the signing table,Plays,60.0,60.0,20000.0,USD,Be a part of the next HUGE step with Justin Grant,0
2,I am getting ready to start working on my FIRST full length record!!! Would love your help to get it released by Christmas!!,Plays,30.0,30.0,5500.0,USD,Support my First Full Length Record!,0
